 Teff =  2700.00  logg =  3.34  mixLengthPara =  0.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.00
         191
 
             z             p             T          n<H>            CH            CO           CH2           H2O           C2H            C2            C3            C4            C5          C2H2           HCO          H2CO           CH3           CH4           CO2          C2H4         C2H4O           C2O          C3O2            OH           HO2           HCN            CN           C2N          C2N2            NH           HNO           NH2            NO           NO2           N2O            H+            H-            C-          CHNO          CHO+           CN+           CN-           CNN           NCN           C2-          C4N2     HNO2(cis)      HNO2(tr)          HNO3           OH+           OH-          N2H2           NH3          H3O+          N2H4           NO+          NO2-           NO3          N2O3          N2O4          N2O5            O-           O2-            O3          CO2-           SI2           SI3           SIC          SI2C          SIC2           SIH          SIH4           SIN          SI2N           SIO          SIO2           AL+           ALH          HALO          ALOH         ALOH+         ALOH-         ALO2H           ALN           ALO          ALO+          ALO2         ALO2-          AL2O         AL2O+         AL2O2        AL202+           CAL           MGH          MGOH         MGOH+       MG(OH)2           MG+           MGN           MGO           ALS           CKN          NACN           COS
  2.803303E+08  1.905920E+06  2.312270E+03  1.004673E+19  8.231971E+06  2.703571E+15  3.930737E+08  1.901981E+15  2.159367E+06  3.006257E+01  5.663466E-02  9.909713E-10  1.619845E-13  2.315312E+08  6.512653E+09  2.462450E+09  2.703427E+10  1.407310E+11  1.850850E+11  5.262487E+05  5.803557E-03  1.379416E+04  1.822313E-01  2.541631E+12  2.796603E+03  1.661447E+11  7.615551E+07  3.821366E+02  4.969321E+01  1.430664E+09  6.276339E+05  2.330155E+10  1.154197E+09  2.143306E+00  6.871234E+02  7.575760E-05  5.648827E+08  4.401952E-01  1.661309E+07  5.784888E-01  1.221333E-13  3.590298E+06  1.488746E-01  4.300868E+02  3.536886E+00  7.894075E-10  9.199286E-01  1.052851E+00  5.647806E-10  7.252695E-08  4.030494E+06  9.612349E+03  9.227760E+11  3.425398E+02  9.401246E+00  2.292001E-03  5.674221E-01  8.759456E-12  5.583742E-16  1.024698E-25  1.251090E-34  9.223899E+03  2.270233E-02  3.182691E-07  1.738759E+04  5.938817E+05  1.067869E+01  4.263164E+03  1.456613E+03  3.734847E+02  1.441058E+11  6.365304E+08  4.430953E+08  4.378642E+04  3.092392E+14  6.784773E+08  5.869520E+08  4.287729E+12  4.953573E+07  1.852669E+12  8.644399E+05  1.904545E+05  2.875320E+09  1.806096E+06  3.625515E+10  9.897493E-02  2.675795E+06  2.488798E+03  7.946589E+10  1.659222E+03  6.074087E+06  4.979410E-07  5.210366E+03  9.425741E+12  7.461061E+10  2.170128E+02  4.512298E+07  3.763383E+07  2.351654E+08  8.620616E+08  1.108155E+10  5.807372E+05  9.832462E+06  1.825583E+09
  2.849068E+08  2.144877E+06  2.343536E+03  1.115703E+19  1.334654E+07  3.002311E+15  5.817749E+08  2.111744E+15  3.306676E+06  5.579620E+01  1.045729E-01  2.127098E-09  3.599649E-13  3.166699E+08  8.532549E+09  3.065728E+09  3.586658E+10  1.696571E+11  2.024199E+11  7.124910E+05  8.758033E-03  2.090156E+04  2.606266E-01  3.251799E+12  4.202754E+03  2.077076E+11  1.103682E+08  6.230523E+02  7.258664E+01  2.063226E+09  8.884517E+05  3.119570E+10  1.533440E+09  3.261705E+00  9.686389E+02  1.915018E-04  7.909935E+08  8.131327E-01  2.079179E+07  1.104435E+00  3.771627E-13  4.837608E+06  2.554465E-01  6.659611E+02  6.024283E+00  1.421586E-09  1.380251E+00  1.577508E+00  9.749006E-10  1.862933E-07  5.495574E+06  1.391056E+04  1.110919E+12  5.885338E+02  1.419339E+01  4.690286E-03  7.974006E-01  1.644525E-11  1.123511E-15  2.360006E-25  3.454686E-34  1.415557E+04  3.730086E-02  5.883655E-07  2.220313E+04  9.145665E+05  1.724887E+01  7.247121E+03  2.209708E+03  6.033816E+02  1.987571E+11  8.311140E+08  6.118454E+08  6.271007E+04  3.437290E+14  7.848767E+08  8.124681E+08  4.838941E+12  5.714970E+07  1.831734E+12  1.171144E+06  2.192456E+05  2.804176E+09  2.310287E+06  4.041796E+10  1.761223E-01  3.000460E+06  2.720936E+03  6.891253E+10  2.004749E+03  5.299513E+06  6.907027E-07  7.661006E+03  1.123814E+13  8.424605E+10  3.430752E+02  4.887841E+07  5.748992E+07  3.049404E+08  1.082934E+09  1.174666E+10  6.793632E+05  1.176137E+07  2.014920E+09
  2.894832E+08  2.413795E+06  2.374801E+03  1.239004E+19  2.145570E+07  3.334054E+15  8.570450E+08  2.344601E+15  5.043095E+06  1.024661E+02  1.916248E-01  4.527238E-09  7.948200E-13  4.333089E+08  1.114695E+10  3.816639E+09  4.756888E+10  2.052849E+11  2.214993E+11  9.681292E+05  1.322812E-02  3.150908E+04  3.725466E-01  4.138863E+12  6.257037E+03  2.596212E+11  1.590664E+08  1.010116E+03  1.058934E+02  2.955000E+09  1.249667E+06  4.161801E+10  2.024803E+09  4.915981E+00  1.357074E+03  4.723663E-04  1.100752E+09  1.484139E+00  2.601748E+07  2.078905E+00  1.133853E-12  6.503928E+06  4.345987E-01  1.025270E+03  1.018999E+01  2.557857E-09  2.054845E+00  2.345356E+00  1.663826E-09  4.667358E-07  7.452372E+06  2.004924E+04  1.338437E+12  9.996546E+02  2.138169E+01  9.418016E-03  1.113717E+00  3.041360E-11  2.226085E-15  5.334288E-25  9.318049E-34  2.150853E+04  6.057151E-02  1.070232E-06  2.829053E+04  1.400145E+06  2.774068E+01  1.221659E+04  3.343582E+03  9.708148E+02  2.729326E+11  1.086836E+09  8.411779E+08  8.958673E+04  3.820219E+14  9.069990E+08  1.114914E+09  5.458708E+12  6.587444E+07  1.816693E+12  1.576267E+06  2.525234E+05  2.744569E+09  2.944244E+06  4.499410E+10  3.087029E-01  3.359324E+06  2.976425E+03  6.015843E+10  2.413622E+03  4.654117E+06  9.513402E-07  1.119732E+04  1.339113E+13  9.521303E+10  5.373176E+02  5.313632E+07  8.695158E+07  3.943127E+08  1.355959E+09  1.244579E+10  7.958759E+05  1.410021E+07  2.223787E+09
  2.940596E+08  2.712530E+06  2.409838E+03  1.372081E+19  3.534309E+07  3.692089E+15  1.275825E+09  2.595651E+15  7.750288E+06  1.939671E+02  3.575271E-01  9.826543E-09  1.774343E-12  5.881386E+08  1.464696E+10  4.729856E+09  6.277411E+10  2.436590E+11  2.414221E+11  1.288389E+06  1.975803E-02  4.811000E+04  5.304677E-01  5.349953E+12  9.595435E+03  3.231467E+11  2.326245E+08  1.659408E+03  1.541402E+02  4.317775E+09  1.790476E+06  5.594451E+10  2.724429E+09  7.641023E+00  1.936241E+03  1.264328E-03  1.557467E+09  2.805475E+00  3.242543E+07  4.094946E+00  3.720130E-12  8.758195E+06  7.570092E-01  1.601657E+03  1.751669E+01  4.568536E-09  3.132501E+00  3.570129E+00  2.944020E-09  1.270673E-06  1.025201E+07  2.914538E+04  1.600330E+12  1.760288E+03  3.222799E+01  2.014614E-02  1.582461E+00  5.909180E-11  4.634762E-15  1.282312E-24  2.715963E-33  3.369932E+04  1.020367E-01  2.054321E-06  3.615070E+04  2.173566E+06  4.489364E+01  2.106408E+04  5.063482E+03  1.572055E+03  3.786057E+11  1.403912E+09  1.168482E+09  1.282003E+05  4.234151E+14  1.049051E+09  1.565769E+09  6.113269E+12  7.553701E+07  1.768303E+12  2.154593E+06  2.873562E+05  2.633491E+09  3.766153E+06  4.997504E+10  5.661870E-01  3.754767E+06  3.221856E+03  5.066061E+10  2.904794E+03  3.945423E+06  1.325976E-06  1.652973E+04  1.591661E+13  1.068396E+11  8.662347E+02  5.681697E+07  1.357548E+08  5.123689E+08  1.711752E+09  1.306395E+10  9.136866E+05  1.666609E+07  2.440124E+09
  2.986360E+08  3.035676E+06  2.455725E+03  1.507253E+19  6.307990E+07  4.055758E+15  1.968016E+09  2.849872E+15  1.223347E+07  4.057138E+02  7.089035E-01  2.279477E-08  4.118889E-12  7.795069E+08  1.963529E+10  5.785299E+09  8.168201E+10  2.724148E+11  2.599988E+11  1.607922E+06  2.854735E-02  7.666847E+04  7.474264E-01  7.274344E+12  1.620242E+04  3.974543E+11  3.571367E+08  2.850667E+03  2.232729E+02  6.737783E+09  2.725680E+06  7.717787E+10  3.898186E+09  1.312657E+01  2.932735E+03  4.407464E-03  2.328087E+09  5.948283E+00  3.995221E+07  9.348944E+00  1.620757E-11  1.187659E+07  1.425295E+00  2.627323E+03  3.179634E+01  7.996442E-09  5.159628E+00  5.869522E+00  5.857948E-09  4.526166E-06  1.479018E+07  4.363333E+04  1.870285E+12  3.486028E+03  4.877502E+01  5.288107E-02  2.379215E+00  1.347088E-10  1.133347E-14  3.763155E-24  1.017480E-32  5.834628E+04  1.936657E-01  4.692320E-06  4.668957E+04  3.536610E+06  7.435126E+01  3.914491E+04  7.709776E+03  2.605656E+03  5.435392E+11  1.747331E+09  1.680820E+09  1.849091E+05  4.656634E+14  1.217989E+09  2.374729E+09  6.706800E+12  8.540576E+07  1.624499E+12  3.103269E+06  3.154924E+05  2.376320E+09  4.890102E+06  5.523172E+10  1.204558E+00  4.183424E+06  3.380091E+03  3.815372E+10  3.506472E+03  2.997015E+06  1.928187E-06  2.528415E+04  1.879691E+13  1.173226E+11  1.535040E+03  5.768618E+07  2.350537E+08  6.774784E+08  2.221102E+09  1.334384E+10  9.866680E+05  1.886005E+07  2.631267E+09
  3.032125E+08  3.397317E+06  2.501612E+03  1.655743E+19  1.107990E+08  4.455237E+15  3.008967E+09  3.128807E+15  1.916175E+07  8.318793E+02  1.385586E+00  5.203523E-08  9.445284E-12  1.033829E+09  2.618065E+10  7.075081E+09  1.062049E+11  3.066184E+11  2.802919E+11  2.019807E+06  4.130436E-02  1.210035E+05  1.051938E+00  9.795356E+12  2.688364E+04  4.886468E+11  5.426119E+08  4.845015E+03  3.226155E+02  1.037885E+10  4.100148E+06  1.057671E+11  5.513953E+09  2.214721E+01  4.391017E+03  1.467365E-02  3.440028E+09  1.233280E+01  4.920891E+07  2.078250E+01  6.713902E-11  1.604008E+07  2.641055E+00  4.263316E+03  5.697246E+01  1.397123E-08  8.375560E+00  9.510827E+00  1.141086E-08  1.538575E-05  2.112215E+07  6.482430E+04  2.188670E+12  6.755864E+03  7.350579E+01  1.339624E-01  3.536675E+00  2.985728E-10  2.692755E-14  1.066254E-23  3.647943E-32  9.916383E+04  3.596402E-01  1.039896E-05  6.006147E+04  5.689823E+06  1.220925E+02  7.159838E+04  1.167927E+04  4.284966E+03  7.738099E+11  2.180342E+09  2.397781E+09  2.653799E+05  5.119698E+14  1.411205E+09  3.546084E+09  7.357719E+12  9.647474E+07  1.502301E+12  4.417954E+06  3.470321E+05  2.160346E+09  6.310369E+06  6.092628E+10  2.492925E+00  4.651383E+06  3.553137E+03  2.913984E+10  4.210986E+03  2.308393E+06  2.771226E-06  3.827480E+04  2.217498E+13  1.290637E+11  2.672906E+03  5.896463E+07  3.994571E+08  8.911841E+08  2.864671E+09  1.361586E+10  1.066739E+06  2.142634E+07  2.834492E+09
  3.077889E+08  3.798197E+06  2.546665E+03  1.817907E+19  1.901540E+08  4.891482E+15  4.538687E+09  3.433111E+15  2.964609E+07  1.656847E+03  2.649582E+00  1.158380E-07  2.121990E-11  1.369737E+09  3.461453E+10  8.639791E+09  1.377409E+11  3.477350E+11  3.023982E+11  2.553822E+06  5.971769E-02  1.881592E+05  1.474985E+00  1.300992E+13  4.351678E+04  5.996865E+11  8.117818E+08  8.099305E+03  4.636215E+02  1.569289E+10  6.062382E+06  1.434953E+11  7.673498E+09  3.642553E+01  6.464847E+03  4.579860E-02  5.001239E+09  2.477051E+01  6.050366E+07  4.446651E+01  2.589452E-10  2.152218E+07  4.779860E+00  6.805153E+03  1.001318E+02  2.426499E-08  1.331278E+01  1.509154E+01  2.155960E-08  4.897886E-05  2.973698E+07  9.516703E+04  2.563082E+12  1.269194E+04  1.099107E+02  3.228380E-01  5.172934E+00  6.359655E-10  6.140454E-14  2.873530E-23  1.228666E-31  1.642452E+05  6.478447E-01  2.209221E-05  7.679013E+04  9.001028E+06  1.977833E+02  1.279352E+05  1.753580E+04  6.956516E+03  1.088001E+12  2.725496E+09  3.378305E+09  3.776953E+05  5.623742E+14  1.629395E+09  5.184715E+09  8.074247E+12  1.088641E+08  1.402607E+12  6.189587E+06  3.828436E+05  1.985001E+09  8.075744E+06  6.706748E+10  4.966289E+00  5.159301E+06  3.747259E+03  2.271991E+10  5.026101E+03  1.814598E+06  3.921812E-06  5.710479E+04  2.610155E+13  1.422133E+11  4.537432E+03  6.076356E+07  6.610297E+08  1.162960E+09  3.661471E+09  1.390020E+10  1.157012E+06  2.444246E+07  3.051131E+09
  3.123653E+08  4.225450E+06  2.587641E+03  1.990848E+19  3.097912E+08  5.356691E+15  6.630037E+09  3.757519E+15  4.448552E+07  3.090531E+03  4.810842E+00  2.426140E-07  4.520849E-11  1.801551E+09  4.483703E+10  1.048303E+10  1.769762E+11  3.988626E+11  3.261777E+11  3.252370E+06  8.558574E-02  2.823904E+05  2.039783E+00  1.676858E+13  6.675354E+04  7.307646E+11  1.172156E+09  1.301041E+04  6.549831E+02  2.276887E+10  8.625534E+06  1.901144E+11  1.030549E+10  5.666775E+01  9.164861E+03  1.244780E-01  7.014925E+09  4.637397E+01  7.385724E+07  8.749776E+01  8.553569E-10  2.838782E+07  8.196526E+00  1.044979E+04  1.681922E+02  4.122709E-08  2.018901E+01  2.285223E+01  3.806987E-08  1.354586E-04  4.055226E+07  1.357550E+05  2.997028E+12  2.227256E+04  1.607808E+02  6.990256E-01  7.296640E+00  1.242235E-09  1.279283E-13  6.935840E-23  3.608358E-31  2.572624E+05  1.092568E+00  4.285790E-05  9.665803E+04  1.370049E+07  3.100185E+02  2.168254E+05  2.572201E+04  1.093463E+04  1.486833E+12  3.404355E+09  4.625472E+09  5.262037E+05  6.158872E+14  1.864752E+09  7.254866E+09  8.863915E+12  1.224992E+08  1.335987E+12  8.380427E+06  4.244934E+05  1.864625E+09  1.014892E+07  7.351470E+10  9.124076E+00  5.693752E+06  3.976813E+03  1.852524E+10  5.928073E+03  1.490474E+06  5.374038E-06  8.249220E+04  3.051390E+13  1.569007E+11  7.282470E+03  6.349984E+07  1.032681E+09  1.488642E+09  4.582667E+09  1.425698E+10  1.267917E+06  2.803928E+07  3.284010E+09
  3.169417E+08  4.700764E+06  2.628618E+03  2.180241E+19  4.992131E+08  5.866125E+15  9.626325E+09  4.112462E+15  6.639840E+07  5.686736E+03  8.649353E+00  5.025362E-07  9.549889E-11  2.370341E+09  5.786392E+10  1.271764E+10  2.272580E+11  4.595742E+11  3.520717E+11  4.159923E+06  1.227621E-01  4.210049E+05  2.818433E+00  2.147100E+13  1.011861E+05  8.901966E+11  1.680477E+09  2.074596E+04  9.236825E+02  3.274476E+10  1.217303E+07  2.507393E+11  1.373257E+10  8.708411E+01  1.289042E+04  3.277036E-01  9.767506E+09  8.554878E+01  9.013307E+07  1.689769E+02  2.728418E-09  3.735876E+07  1.390264E+01  1.592725E+04  2.801601E+02  6.994763E-08  3.031439E+01  3.426340E+01  6.625729E-08  3.626924E-04  5.495106E+07  1.926369E+05  3.507485E+12  3.849247E+04  2.344991E+02  1.476600E+00  1.021846E+01  2.380451E-09  2.613461E-13  1.634516E-22  1.028459E-30  3.981198E+05  1.816409E+00  8.145229E-05  1.214026E+05  2.068520E+07  4.828284E+02  3.634325E+05  3.758188E+04  1.709098E+04  2.019878E+12  4.258642E+09  6.295925E+09  7.303143E+05  6.742292E+14  2.130717E+09  1.004558E+10  9.736620E+12  1.378414E+08  1.279091E+12  1.125819E+07  4.718248E+05  1.761615E+09  1.270858E+07  8.052906E+10  1.645188E+01  6.278769E+06  4.231112E+03  1.526905E+10  6.972434E+03  1.237436E+06  7.310745E-06  1.183956E+05  3.564430E+13  1.733062E+11  1.154250E+04  6.666071E+07  1.591955E+09  1.898724E+09  5.711777E+09  1.462937E+10  1.392108E+06  3.224382E+07  3.533963E+09
  3.215182E+08  5.229545E+06  2.669595E+03  2.387652E+19  7.961039E+08  6.423983E+15  1.389567E+10  4.500823E+15  9.860074E+07  1.032849E+04  1.540460E+01  1.029929E-06  2.000887E-10  3.119678E+09  7.441196E+10  1.542626E+10  2.916615E+11  5.317956E+11  3.802732E+11  5.342493E+06  1.762217E-01  6.236809E+05  3.891021E+00  2.731977E+13  1.516491E+05  1.084049E+12  2.392862E+09  3.284819E+04  1.300358E+03  4.669594E+10  1.704685E+07  3.292669E+11  1.816355E+10  1.322708E+02  1.799445E+04  8.367707E-01  1.350690E+10  1.556300E+02  1.099652E+08  3.205142E+02  8.416724E-09  4.906326E+07  2.333609E+01  2.410340E+04  4.630006E+02  1.185097E-07  4.508895E+01  5.089069E+01  1.137338E-07  9.414672E-04  7.402164E+07  2.719797E+05  4.108238E+12  6.555434E+04  3.410433E+02  3.046084E+00  1.421414E+01  4.479067E-09  5.240141E-13  3.765011E-22  2.848838E-30  6.091144E+05  2.979251E+00  1.518010E-04  1.521841E+05  3.098530E+07  7.471860E+02  6.027164E+05  5.469530E+04  2.656739E+04  2.728356E+12  5.334361E+09  8.521003E+09  1.009750E+06  7.377702E+14  2.430758E+09  1.377109E+10  1.070241E+13  1.551201E+08  1.230768E+12  1.501142E+07  5.257702E+05  1.673598E+09  1.586096E+07  8.816697E+10  2.913953E+01  6.919616E+06  4.513538E+03  1.271816E+10  8.179774E+03  1.038132E+06  9.877723E-06  1.688931E+05  4.160557E+13  1.916368E+11  1.807464E+04  7.028101E+07  2.422847E+09  2.413482E+09  7.090749E+09  1.502120E+10  1.531762E+06  3.716238E+07  3.802683E+09
  3.260946E+08  5.808227E+06  2.660960E+03  2.660449E+19  8.745027E+08  7.157581E+15  1.661254E+10  5.018871E+15  1.248343E+08  1.176331E+04  2.000483E+01  1.475061E-06  3.239257E-10  4.317487E+09  8.547409E+10  1.912020E+10  3.809093E+11  7.564923E+11  4.248609E+11  8.444933E+06  2.721404E-01  7.410046E+05  5.326680E+00  2.769566E+13  1.485666E+05  1.341899E+12  2.689630E+09  4.101163E+04  1.772476E+03  4.925596E+10  1.804735E+07  3.766525E+11  1.825467E+10  1.291448E+02  1.905166E+04  6.831028E-01  1.445955E+10  1.676317E+02  1.360518E+08  3.160586E+02  7.497069E-09  6.025272E+07  2.700404E+01  2.849993E+04  5.777563E+02  2.004285E-07  4.713400E+01  5.321454E+01  1.153831E-07  7.658552E-04  7.966639E+07  3.264945E+05  5.130316E+12  6.615504E+04  4.623611E+02  2.597753E+00  1.518514E+01  4.181995E-09  5.143902E-13  3.590170E-22  2.613894E-30  5.988844E+05  2.886757E+00  1.333027E-04  1.770901E+05  3.665525E+07  9.959069E+02  6.988117E+05  7.391887E+04  3.545380E+04  3.099126E+12  7.456061E+09  9.669206E+09  1.294005E+06  8.212727E+14  2.682155E+09  1.347210E+10  1.255474E+13  1.810558E+08  1.484159E+12  1.574338E+07  6.606419E+05  2.023263E+09  1.810989E+07  9.709042E+10  2.702262E+01  7.608605E+06  5.368068E+03  1.663888E+10  9.275650E+03  1.355965E+06  1.087513E-05  1.999104E+05  4.862862E+13  2.264937E+11  1.849510E+04  8.941798E+07  2.339836E+09  2.769619E+09  7.674444E+09  1.723171E+10  2.133480E+06  4.960318E+07  4.370509E+09
  3.306710E+08  6.449886E+06  2.647392E+03  2.969520E+19  9.251080E+08  7.988593E+15  1.948336E+10  5.606607E+15  1.554982E+08  1.278065E+04  2.516023E+01  2.037162E-06  5.107965E-10  6.003958E+09  9.706192E+10  2.374672E+10  4.982131E+11  1.098387E+12  4.763056E+11  1.362589E+07  4.232334E-01  8.609786E+05  7.285107E+00  2.744087E+13  1.394508E+05  1.663548E+12  2.951756E+09  4.998514E+04  2.407702E+03  5.039750E+10  1.857498E+07  4.248433E+11  1.784599E+10  1.206122E+02  1.961686E+04  4.973326E-01  1.507822E+10  1.711945E+02  1.685447E+08  2.918912E+02  5.894568E-09  7.345820E+07  3.009597E+01  3.286717E+04  7.004593E+02  3.388037E-07  4.755285E+01  5.371244E+01  1.110245E-07  5.545171E-04  8.378932E+07  3.855135E+05  6.446717E+12  6.335113E+04  6.222296E+02  2.027719E+00  1.579142E+01  3.639015E-09  4.699446E-13  3.132973E-22  2.146208E-30  5.629753E+05  2.651891E+00  1.085314E-04  2.044541E+05  4.234173E+07  1.307503E+03  7.814691E+05  9.914429E+04  4.658359E+04  3.459070E+12  1.053446E+10  1.077849E+10  1.645507E+06  9.158166E+14  2.949819E+09  1.273364E+10  1.481083E+13  2.119219E+08  1.829264E+12  1.610918E+07  8.391353E+05  2.504002E+09  2.047506E+07  1.068930E+11  2.346950E+01  8.357927E+06  6.447161E+03  2.274300E+10  1.046931E+04  1.848865E+06  1.171489E-05  2.320037E+05  5.683520E+13  2.694588E+11  1.813692E+04  1.159242E+08  2.159164E+09  3.145326E+09  8.191815E+09  1.991827E+10  3.032722E+06  6.715610E+07  5.042748E+09
  3.352474E+08  7.162433E+06  2.633825E+03  3.314497E+19  9.774414E+08  8.915967E+15  2.283244E+10  6.262812E+15  1.935564E+08  1.386498E+04  3.160674E+01  2.809610E-06  8.045323E-10  8.347673E+09  1.101720E+11  2.948892E+10  6.514675E+11  1.595124E+12  5.340340E+11  2.198810E+07  6.580899E-01  9.996239E+05  9.961828E+00  2.716995E+13  1.307403E+05  2.061946E+12  3.236788E+09  6.086737E+04  3.269424E+03  5.151495E+10  1.910154E+07  4.789173E+11  1.743286E+10  1.125092E+02  2.018236E+04  3.610607E-01  1.570313E+10  1.744743E+02  2.087730E+08  2.691696E+02  4.619916E-09  8.948586E+07  3.350068E+01  3.787049E+04  8.479820E+02  5.724641E-07  4.792732E+01  5.416089E+01  1.066785E-07  4.003625E-04  8.802508E+07  4.548864E+05  8.100189E+12  6.059447E+04  8.369087E+02  1.579569E+00  1.640287E+01  3.160677E-09  4.285131E-13  2.727651E-22  1.757110E-30  5.283318E+05  2.431604E+00  8.818964E-05  2.358863E+05  4.887044E+07  1.715494E+03  8.728683E+05  1.329185E+05  6.116513E+04  3.858314E+12  1.488322E+10  1.200756E+10  2.091643E+06  1.021256E+15  3.243978E+09  1.201779E+10  1.745684E+13  2.478256E+08  2.253765E+12  1.646342E+07  1.064639E+06  3.098124E+09  2.311924E+07  1.175770E+11  2.033710E+01  9.172904E+06  7.735141E+03  3.106636E+10  1.179828E+04  2.519397E+06  1.259474E-05  2.688132E+05  6.641231E+13  3.205827E+11  1.776988E+04  1.503425E+08  1.990527E+09  3.570285E+09  8.739960E+09  2.294404E+10  4.297722E+06  9.089881E+07  5.803014E+09
  3.398239E+08  7.970838E+06  2.604057E+03  3.731432E+19  9.134750E+08  1.003641E+16  2.522577E+10  7.058005E+15  2.297203E+08  1.290521E+04  3.594991E+01  3.467843E-06  1.176574E-09  1.189813E+10  1.208267E+11  3.708168E+10  8.623390E+11  2.503541E+12  6.074221E+11  3.846634E+07  1.060002E+00  1.082723E+06  1.369638E+01  2.493627E+13  1.062543E+05  2.583359E+12  3.288470E+09  6.883173E+04  4.426580E+03  4.765331E+10  1.791127E+07  5.170967E+11  1.553534E+10  9.047455E+01  1.895737E+04  1.781378E-01  1.501544E+10  1.492793E+02  2.612257E+08  1.995070E+02  2.383702E-09  1.070182E+08  3.304330E+01  4.034422E+04  9.384558E+02  9.797423E-07  4.297714E+01  4.861783E+01  8.600583E-08  1.951381E-04  8.583368E+07  5.105971E+05  1.045355E+13  4.868948E+04  1.107608E+03  9.126471E-01  1.560833E+01  2.167955E-09  3.075886E-13  1.766374E-22  9.921795E-31  4.269063E+05  1.865922E+00  5.552832E-05  2.662254E+05  5.233483E+07  2.156446E+03  8.679403E+05  1.751493E+05  7.686321E+04  4.073211E+12  2.199044E+10  1.264967E+10  2.608186E+06  1.148559E+15  3.537451E+09  1.011019E+10  2.105962E+13  2.938231E+08  3.001858E+12  1.552333E+07  1.409367E+06  4.166189E+09  2.536091E+07  1.295987E+11  1.414447E+01  1.006228E+07  9.635983E+03  4.947090E+10  1.313996E+04  3.991000E+06  1.263075E-05  2.930978E+05  7.793924E+13  3.916995E+11  1.512420E+04  2.089626E+08  1.576082E+09  3.930068E+09  8.925883E+09  2.724130E+10  6.573371E+06  1.300193E+08  6.797627E+09
  3.444003E+08  8.883616E+06  2.563159E+03  4.225651E+19  7.782777E+08  1.136388E+16  2.663834E+10  8.001810E+15  2.627645E+08  1.070254E+04  3.790642E+01  3.932442E-06  1.624224E-09  1.724920E+10  1.290546E+11  4.701932E+10  1.150240E+12  4.156665E+12  6.981310E+11  7.132324E+07  1.749577E+00  1.112513E+06  1.888687E+01  2.161878E+13  7.760415E+04  3.259183E+12  3.153357E+09  7.356565E+04  5.972075E+03  4.088864E+10  1.566908E+07  5.401336E+11  1.292434E+10  6.512096E+01  1.663101E+04  6.593155E-02  1.344728E+10  1.118740E+02  3.290232E+08  1.256922E+02  9.006544E-10  1.259728E+08  2.975042E+01  4.049770E+04  9.689689E+02  1.689154E-06  3.530816E+01  4.000141E+01  6.082096E-08  7.100300E-05  7.903824E+07  5.515588E+05  1.374606E+13  3.436491E+04  1.446024E+03  4.223431E-01  1.389287E+01  1.246983E-09  1.846742E-13  9.173587E-23  4.247454E-31  3.080916E+05  1.252143E+00  2.891056E-05  2.950840E+05  5.292817E+07  2.620534E+03  7.903432E+05  2.274446E+05  9.332683E+04  4.122696E+12  3.353658E+10  1.276990E+10  3.201268E+06  1.299140E+15  3.831556E+09  7.794141E+09  2.577199E+13  3.509442E+08  4.225502E+12  1.376077E+07  1.917807E+06  5.945662E+09  2.714522E+07  1.427048E+11  8.338216E+00  1.100696E+07  1.230023E+04  8.787831E+10  1.444881E+04  7.038839E+06  1.198125E-05  3.044057E+05  9.169035E+13  4.878985E+11  1.159634E+04  3.056376E+08  1.114853E+09  4.225089E+09  8.820670E+09  3.281518E+10  1.053606E+07  1.934083E+08  8.022174E+09
