 Teff =  2700.00  logg =  3.34  mixLengthPara =  0.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.00
         191
 
             z             p             T          n<H>            CS           CS2        C2K2N2       C2N2NA2       FE(OH)2           FEO           FEH            HK           KOH           NAH          NAOH            HS        K2O2H2       NA2O2H2         H2SO4           H2S            K+            KO           KO-            K2           MGS            SN           NA+           NAO          NAO-           NA2            SO           S2O           SO2           SIS            S8            H2            N2            O2            S2           FES            C+            N+            O+           CNO           TIO          TIO2           TIC          TIC2           TIS          TICL         TICL2         TICL4           TI+            S+           SI+           FE+           C3H           CA+          CAOH       CA(OH)2           CAO           CAS           CA2           CAH           TIH           LI+           LIH           LIO          LIOH          LICL          NACL           KCL          CACL         CACL2           HCL           CL+           CL-          MGCL         MGCL2        MG2CL4          FECL         FECL2          ALCL         ALCL2         ALCL3        AL2CL6          SICL         SICL2         SICL3         SICL4           H2-           H2+           HE+            VO           VO2
  1.688189E+08  6.427680E+04  1.563070E+03  5.013990E+17  1.250453E+07  1.942721E+05  1.618538E-12  6.123827E-29  5.980884E+05  1.631575E+06  1.076148E+07  2.919482E+07  1.607826E+07  1.170953E+09  6.231195E+07  1.478261E+11  1.479750E-06  6.591423E-05  9.539954E-16  5.952351E+12  2.822469E+08  1.522251E+01  2.226075E-05  4.531421E+00  3.651013E+08  7.894198E+04  1.234105E+07  2.897815E+02  3.106151E-04  2.908105E+03  9.456779E+06  4.258935E+02  1.583888E+04  4.975839E+11  4.006533E-32  2.505930E+17  1.694624E+13  8.452319E+00  3.348777E+08  1.186787E+08  7.807774E-27  6.817371E-32  3.599072E-28  1.956797E-01  4.075287E+08  5.991502E+07  5.568802E-03  2.500576E-08  7.698061E+06  2.088549E+04  6.764946E+02  2.418377E-08  3.130679E-04  7.205553E-13  7.825934E-09  5.725626E-02  6.921123E-05  5.278591E+02  2.601331E+08  7.185886E+06  4.581710E+03  1.015715E+07  5.237078E-02  5.434487E+06  8.790254E+02  9.200149E+00  5.791429E+04  4.177700E-02  1.699247E+05  1.157101E+06  2.152661E+09  5.925392E+08  6.959204E+07  5.913684E+06  1.539259E+11  3.976779E-23  1.724376E+06  4.001102E+07  4.379830E+05  4.472513E-09  1.549939E+05  2.931147E+04  1.740518E+09  9.546592E+03  3.388889E-01  2.296816E-23  1.310466E+02  3.207712E+00  7.971046E-07  5.340230E-13  1.676543E-03  2.372915E-21  4.255159E-51  3.374632E+09  2.381969E+08
  1.694902E+08  6.595588E+04  1.570112E+03  5.122093E+17  1.315405E+07  1.934645E+05  1.517554E-12  9.284724E-29  6.605805E+05  1.919230E+06  1.252295E+07  3.058107E+07  1.656012E+07  1.218820E+09  6.454948E+07  1.565833E+11  1.477217E-06  6.604031E-05  1.160766E-15  6.026575E+12  3.078434E+08  1.718122E+01  2.538763E-05  4.664777E+00  4.165214E+08  8.720886E+04  1.382383E+07  3.263014E+02  3.539366E-04  2.966305E+03  1.047973E+07  4.615801E+02  1.757031E+04  5.572483E+11  4.169081E-32  2.559929E+17  1.731158E+13  1.039456E+01  3.485530E+08  1.308520E+08  1.288246E-26  1.215431E-31  6.315768E-28  2.228393E-01  4.388394E+08  6.331930E+07  6.397824E-03  2.835574E-08  8.094483E+06  2.200074E+04  6.526233E+02  2.142288E-08  4.073641E-04  1.030143E-12  1.197883E-08  7.722220E-02  7.467679E-05  6.435291E+02  2.773707E+08  7.487896E+06  5.243437E+03  1.074808E+07  6.013356E-02  6.038892E+06  1.005575E+03  1.055706E+01  6.046635E+04  4.691548E-02  1.733855E+05  1.111690E+06  2.083874E+09  5.706783E+08  7.110716E+07  5.593823E+06  1.573674E+11  6.161628E-23  1.801272E+06  4.458757E+07  4.546311E+05  4.587676E-09  1.720198E+05  2.984720E+04  1.800911E+09  9.567083E+03  3.212993E-01  2.003502E-23  1.588314E+02  3.590202E+00  8.683542E-07  5.564322E-13  1.845534E-03  3.420927E-21  9.099166E-51  3.438046E+09  2.373847E+08
  1.708326E+08  6.944676E+04  1.584194E+03  5.345340E+17  1.452279E+07  1.911080E+05  1.344580E-12  2.124277E-28  8.105523E+05  2.669051E+06  1.708289E+07  3.353639E+07  1.753780E+07  1.320235E+09  6.915157E+07  1.749095E+11  1.469699E-06  6.619716E-05  1.694311E-15  6.159898E+12  3.654391E+08  2.178977E+01  3.287006E-05  4.943675E+00  5.113834E+08  1.058429E+05  1.729918E+07  4.119771E+02  4.575337E-04  3.088024E+03  1.277265E+07  5.367285E+02  2.142387E+04  6.999794E+11  4.398408E-32  2.671443E+17  1.806606E+13  1.558261E+01  3.748211E+08  1.599094E+08  3.468237E-26  3.804740E-31  1.912433E-27  2.882612E-01  5.086001E+08  7.060346E+07  8.458421E-03  3.661723E-08  8.936673E+06  2.445931E+04  6.100571E+02  1.692923E-08  6.868981E-04  2.078537E-12  2.795862E-08  1.408727E-01  8.736754E-05  9.554174E+02  3.157786E+08  8.136256E+06  6.862037E+03  1.203288E+07  7.967290E-02  7.470465E+06  1.315784E+03  1.381834E+01  6.571962E+04  5.876399E-02  1.798127E+05  1.025245E+06  1.955877E+09  5.301611E+08  7.452973E+07  5.036118E+06  1.644527E+11  1.462007E-22  1.963788E+06  5.243555E+07  4.648483E+05  4.352973E-09  2.136732E+05  3.128676E+04  1.929667E+09  9.626041E+03  2.898320E-01  1.536708E-23  2.339655E+02  4.520184E+00  1.036685E-06  6.085592E-13  2.231480E-03  7.041908E-21  4.079077E-50  3.566771E+09  2.354241E+08
  1.735176E+08  7.699260E+04  1.612358E+03  5.821449E+17  1.760440E+07  1.846984E+05  1.090339E-12  1.094040E-27  1.263072E+06  5.331626E+06  3.315964E+07  4.024990E+07  1.952162E+07  1.547872E+09  7.876655E+07  2.150297E+11  1.442518E-06  6.600640E-05  3.411042E-15  6.378020E+12  5.107759E+08  3.441229E+01  5.408105E-05  5.554128E+00  7.073386E+08  1.529461E+05  2.681204E+07  6.453627E+02  7.509314E-04  3.354311E+03  1.844901E+07  7.003644E+02  3.074521E+04  1.068708E+12  4.508206E-32  2.909248E+17  1.967508E+13  3.377475E+01  4.231378E+08  2.476771E+08  2.409947E-25  3.513842E-30  1.640974E-26  4.776608E-01  6.900070E+08  8.818908E+07  1.508901E-02  6.301409E-08  1.099875E+07  3.084791E+04  5.491829E+02  1.099987E-08  1.947333E-03  8.067567E-12  1.440067E-07  4.806203E-01  1.222677E-04  2.146151E+03  4.206882E+08  9.838664E+06  1.197966E+04  1.546008E+07  1.493298E-01  1.178343E+07  2.281106E+03  2.316778E+01  7.686898E+04  8.982793E-02  1.905561E+05  8.701909E+05  1.733230E+09  4.602400E+08  8.507545E+07  4.277990E+06  1.794419E+11  7.865104E-22  2.326009E+06  6.738749E+07  4.551874E+05  3.457030E-09  3.452668E+05  3.634668E+04  2.254947E+09  9.956683E+03  2.424951E-01  9.592913E-24  4.923256E+02  7.009707E+00  1.450416E-06  7.182757E-13  3.235134E-03  2.874558E-20  7.590552E-49  3.830426E+09  2.299283E+08
  1.769620E+08  8.750084E+04  1.648612E+03  6.470846E+17  2.310550E+07  1.815847E+05  9.174266E-13  9.076648E-27  2.288105E+06  1.368307E+07  8.577781E+07  5.040776E+07  2.134614E+07  1.885329E+09  8.871936E+07  2.750833E+11  1.293818E-06  6.050984E-05  6.782904E-15  6.600227E+12  7.724372E+08  5.797688E+01  9.578579E-05  6.403890E+00  8.661870E+08  2.389728E+05  4.613084E+07  1.077624E+03  1.327479E-03  3.717012E+03  2.760012E+07  9.158065E+02  4.373214E+04  1.640289E+12  4.330455E-32  3.233602E+17  2.186970E+13  8.072108E+01  4.826688E+08  4.798573E+08  2.772332E-24  5.500193E-29  2.245922E-25  8.929623E-01  1.062319E+09  1.174730E+08  3.551772E-02  1.481304E-07  1.551651E+07  4.521393E+04  5.295208E+02  7.062918E-09  7.789952E-03  4.279917E-11  1.004217E-06  2.497420E+00  2.108456E-04  6.995300E+03  6.885483E+08  1.369747E+07  2.739504E+04  2.502754E+07  4.651513E-01  2.478765E+07  4.966865E+03  4.338751E+01  9.220046E+04  1.437208E-01  1.938965E+05  7.005013E+05  1.490003E+09  3.852627E+08  1.197447E+08  4.171545E+06  1.995012E+11  6.296280E-21  2.860197E+06  7.586838E+07  3.655546E+05  1.767350E-09  7.101365E+05  4.962922E+04  2.988784E+09  1.132904E+04  2.119274E-01  6.365497E-24  1.131962E+03  1.103019E+01  2.006438E-06  8.039093E-13  5.116616E-03  1.638914E-19  2.826660E-47  4.141150E+09  2.119002E+08
  1.776107E+08  8.957829E+04  1.655457E+03  6.597511E+17  2.456672E+07  1.839063E+05  9.008111E-13  1.357926E-26  2.549833E+06  1.636784E+07  1.034735E+08  5.252592E+07  2.154623E+07  1.954816E+09  9.005405E+07  2.891046E+11  1.250413E-06  5.873300E-05  7.521910E-15  6.671325E+12  8.333855E+08  6.336225E+01  1.056373E-04  6.571168E+00  8.808975E+08  2.605632E+05  5.097339E+07  1.175963E+03  1.463711E-03  3.787366E+03  2.964943E+07  9.640682E+02  4.622673E+04  1.721330E+12  4.456125E-32  3.296868E+17  2.229775E+13  9.344926E+01  4.989264E+08  5.513155E+08  4.375495E-24  9.122576E-29  3.609151E-25  1.001831E+00  1.149669E+09  1.229430E+08  4.213592E-02  1.768986E-07  1.671249E+07  4.881145E+04  5.291023E+02  6.544702E-09  1.011955E-02  5.843634E-11  1.386028E-06  3.425224E+00  2.378977E-04  9.094807E+03  7.831968E+08  1.502021E+07  3.313930E+04  2.873736E+07  6.272438E-01  2.972861E+07  5.768924E+03  4.863709E+01  9.521460E+04  1.554214E-01  1.929396E+05  6.720224E+05  1.448532E+09  3.726552E+08  1.333447E+08  4.340802E+06  2.033457E+11  9.228346E-21  2.969589E+06  7.560505E+07  3.422358E+05  1.484404E-09  8.209568E+05  5.319407E+04  3.186058E+09  1.173871E+04  2.091255E-01  6.040786E-24  1.273407E+03  1.156879E+01  2.054508E-06  7.914683E-13  5.565529E-03  2.257512E-19  5.498250E-47  4.192490E+09  2.069003E+08
  1.782590E+08  9.170367E+04  1.662298E+03  6.726571E+17  2.623285E+07  1.875455E+05  8.898383E-13  2.036358E-26  2.825184E+06  1.949998E+07  1.246321E+08  5.472392E+07  2.169582E+07  2.026709E+09  9.118857E+07  3.043819E+11  1.203246E-06  5.676554E-05  8.269320E-15  6.758139E+12  8.985820E+08  6.902607E+01  1.161256E-04  6.742839E+00  8.918655E+08  2.845180E+05  5.627996E+07  1.279242E+03  1.608788E-03  3.859637E+03  3.181812E+07  1.016197E+03  4.869732E+04  1.788540E+12  4.664054E-32  3.361331E+17  2.273390E+13  1.074975E+02  5.177955E+08  6.340299E+08  6.896336E-24  1.506338E-28  5.760501E-25  1.123122E+00  1.234996E+09  1.274311E+08  4.983728E-02  2.111765E-07  1.795163E+07  5.243898E+04  5.264708E+02  6.043119E-09  1.305973E-02  7.973224E-11  1.885359E-06  4.684584E+00  2.703309E-04  1.204643E+04  9.064989E+08  1.672466E+07  4.076666E+04  3.372891E+07  8.797097E-01  3.635444E+07  6.664273E+03  5.445409E+01  9.829096E+04  1.675047E-01  1.914962E+05  6.448216E+05  1.408773E+09  3.606016E+08  1.514917E+08  4.611033E+06  2.072419E+11  1.347918E-20  3.082246E+06  7.485762E+07  3.185184E+05  1.232622E-09  9.478977E+05  5.698276E+04  3.400574E+09  1.218131E+04  2.067577E-01  5.756265E-24  1.414456E+03  1.198802E+01  2.078917E-06  7.702982E-13  6.050009E-03  3.100873E-19  1.063315E-46  4.241230E+09  2.014220E+08
  1.782791E+08  9.177056E+04  1.662510E+03  6.730625E+17  2.628781E+07  1.876775E+05  8.895518E-13  2.062191E-26  2.833989E+06  1.960512E+07  1.253496E+08  5.479361E+07  2.170005E+07  2.028985E+09  9.122226E+07  3.048789E+11  1.201768E-06  5.670362E-05  8.293195E-15  6.761106E+12  9.006809E+08  6.920788E+01  1.164642E-04  6.748250E+00  8.921717E+08  2.853045E+05  5.645291E+07  1.282556E+03  1.613472E-03  3.861916E+03  3.188817E+07  1.017905E+03  4.877546E+04  1.790391E+12  4.671992E-32  3.363356E+17  2.274760E+13  1.079599E+02  5.184282E+08  6.367891E+08  6.994354E-24  1.529914E-28  5.844370E-25  1.127109E+00  1.237535E+09  1.275490E+08  5.009122E-02  2.123187E-07  1.798954E+07  5.254813E+04  5.263158E+02  6.027375E-09  1.316142E-02  8.050593E-11  1.903048E-06  4.730116E+00  2.714236E-04  1.215606E+04  9.109183E+08  1.678572E+07  4.104273E+04  3.390994E+07  8.896070E-01  3.659476E+07  6.693181E+03  5.464470E+01  9.838763E+04  1.678892E-01  1.914471E+05  6.439953E+05  1.407563E+09  3.602353E+08  1.521458E+08  4.621316E+06  2.073640E+11  1.363824E-20  3.085804E+06  7.482892E+07  3.177868E+05  1.225364E-09  9.521063E+05  5.710306E+04  3.407443E+09  1.219529E+04  2.066850E-01  5.747686E-24  1.418798E+03  1.199899E+01  2.079289E-06  7.695082E-13  6.065677E-03  3.131503E-19  1.085257E-46  4.242715E+09  2.012487E+08
  1.783194E+08  9.190450E+04  1.662936E+03  6.738740E+17  2.639830E+07  1.879450E+05  8.889865E-13  2.114841E-26  2.851641E+06  1.981683E+07  1.267957E+08  5.493321E+07  2.170847E+07  2.033544E+09  9.128944E+07  3.058772E+11  1.198815E-06  5.657980E-05  8.341102E-15  6.767090E+12  9.048921E+08  6.957262E+01  1.171438E-04  6.759087E+00  8.927824E+08  2.868855E+05  5.680027E+07  1.289203E+03  1.622874E-03  3.866481E+03  3.202882E+07  1.021341E+03  4.893211E+04  1.794046E+12  4.688163E-32  3.367409E+17  2.277502E+13  1.088895E+02  5.197027E+08  6.423414E+08  7.194537E-24  1.578160E-28  6.015703E-25  1.135122E+00  1.242582E+09  1.277801E+08  5.060129E-02  2.146151E-07  1.806511E+07  5.276530E+04  5.259887E+02  5.995828E-09  1.336667E-02  8.207585E-11  1.938844E-06  4.822442E+00  2.736242E-04  1.237906E+04  9.198778E+08  1.690949E+07  4.160296E+04  3.427730E+07  9.098506E-01  3.708246E+07  6.751131E+03  5.502773E+01  9.858115E+04  1.686600E-01  1.913484E+05  6.423462E+05  1.405148E+09  3.595043E+08  1.534721E+08  4.642255E+06  2.076084E+11  1.396187E-20  3.092932E+06  7.477091E+07  3.163265E+05  1.210959E-09  9.605701E+05  5.734395E+04  3.421210E+09  1.222325E+04  2.065393E-01  5.730549E-24  1.427471E+03  1.202055E+01  2.079961E-06  7.679050E-13  6.097126E-03  3.193651E-19  1.130489E-46  4.245681E+09  2.009018E+08
  1.783889E+08  9.213565E+04  1.663669E+03  6.752739E+17  2.659032E+07  1.884153E+05  8.880347E-13  2.208683E-26  2.882180E+06  2.018601E+07  1.293213E+08  5.517444E+07  2.172283E+07  2.041420E+09  9.140467E+07  3.076092E+11  1.193734E-06  5.636669E-05  8.424118E-15  6.777541E+12  9.121868E+08  7.020444E+01  1.183220E-04  6.777794E+00  8.938285E+08  2.896329E+05  5.740322E+07  1.300716E+03  1.639176E-03  3.874361E+03  3.227270E+07  1.027312E+03  4.920307E+04  1.800193E+12  4.716844E-32  3.374401E+17  2.282233E+13  1.105067E+02  5.219232E+08  6.520103E+08  7.552672E-24  1.664791E-28  6.322395E-25  1.149050E+00  1.251173E+09  1.281630E+08  5.148634E-02  2.186065E-07  1.819429E+07  5.313549E+04  5.253700E+02  5.941281E-09  1.372597E-02  8.485156E-11  2.001820E-06  4.985486E+00  2.774616E-04  1.277518E+04  9.356956E+08  1.712802E+07  4.259380E+04  3.492696E+07  9.461758E-01  3.794517E+07  6.851321E+03  5.569317E+01  9.891503E+04  1.699934E-01  1.911769E+05  6.395166E+05  1.401004E+09  3.582499E+08  1.558150E+08  4.679502E+06  2.080298E+11  1.453700E-20  3.105240E+06  7.466925E+07  3.138208E+05  1.186502E-09  9.752941E+05  5.775977E+04  3.445004E+09  1.227141E+04  2.062869E-01  5.701076E-24  1.442363E+03  1.205642E+01  2.080891E-06  7.650701E-13  6.151643E-03  3.303522E-19  1.212805E-46  4.250774E+09  2.003039E+08
  1.785278E+08  9.259970E+04  1.665134E+03  6.780825E+17  2.698141E+07  1.893998E+05  8.862040E-13  2.408955E-26  2.943780E+06  2.094177E+07  1.345060E+08  5.565981E+07  2.175116E+07  2.057259E+09  9.163383E+07  3.111284E+11  1.183610E-06  5.594172E-05  8.592457E-15  6.799149E+12  9.269351E+08  7.148217E+01  1.207087E-04  6.815367E+00  8.959354E+08  2.952283E+05  5.862695E+07  1.323996E+03  1.672199E-03  3.890192E+03  3.276771E+07  1.039516E+03  4.975108E+04  1.811945E+12  4.778305E-32  3.388429E+17  2.291725E+13  1.138035E+02  5.264870E+08  6.717654E+08  8.322490E-24  1.852323E-28  6.982380E-25  1.177393E+00  1.267916E+09  1.288677E+08  5.327865E-02  2.267153E-07  1.844862E+07  5.385880E+04  5.239045E+02  5.831247E-09  1.446634E-02  9.068824E-11  2.132895E-06  5.327353E+00  2.853147E-04  1.361566E+04  9.688670E+08  1.758641E+07  4.467895E+04  3.629432E+07  1.024775E+00  3.976091E+07  7.052795E+03  5.704599E+01  9.958494E+04  1.726830E-01  1.908296E+05  6.338987E+05  1.392771E+09  3.557593E+08  1.607315E+08  4.758633E+06  2.088750E+11  1.575761E-20  3.129979E+06  7.446072E+07  3.088512E+05  1.138944E-09  1.005295E+06  5.859436E+04  3.492867E+09  1.236764E+04  2.057750E-01  5.642185E-24  1.471961E+03  1.212334E+01  2.081886E-06  7.591248E-13  6.262021E-03  3.534421E-19  1.395599E-46  4.260912E+09  1.991076E+08
  1.788056E+08  9.353482E+04  1.668066E+03  6.837348E+17  2.779011E+07  1.915194E+05  8.827659E-13  2.865006E-26  3.069026E+06  2.252391E+07  1.454173E+08  5.664229E+07  2.180706E+07  2.089293E+09  9.209027E+07  3.183752E+11  1.163600E-06  5.510093E-05  8.939360E-15  6.844825E+12  9.570764E+08  7.409742E+01  1.256094E-04  6.891155E+00  9.002787E+08  3.068171E+05  6.114727E+07  1.371631E+03  1.740017E-03  3.922135E+03  3.378677E+07  1.064920E+03  5.087286E+04  1.833151E+12  4.916084E-32  3.416661E+17  2.310826E+13  1.206616E+02  5.360569E+08  7.129046E+08  1.010118E-23  2.291861E-28  8.511183E-25  1.236081E+00  1.299378E+09  1.300164E+08  5.693631E-02  2.433666E-07  1.893586E+07  5.522404E+04  5.199876E+02  5.607028E-09  1.603326E-02  1.035900E-10  2.416491E-06  6.078266E+00  3.017275E-04  1.551138E+04  1.041936E+09  1.859662E+07  4.930601E+04  3.932486E+07  1.209466E+00  4.378960E+07  7.458141E+03  5.984133E+01  1.009333E+05  1.781602E-01  1.901245E+05  6.228256E+05  1.376530E+09  3.508495E+08  1.715668E+08  4.936643E+06  2.105742E+11  1.850699E-20  3.179952E+06  7.403308E+07  2.991196E+05  1.049334E-09  1.067476E+06  6.027039E+04  3.589408E+09  1.255866E+04  2.047070E-01  5.523823E-24  1.530278E+03  1.223762E+01  2.080430E-06  7.461742E-13  6.488250E-03  4.044342E-19  1.846655E-46  4.281014E+09  1.967226E+08
  1.793611E+08  9.543349E+04  1.673928E+03  6.951812E+17  2.951182E+07  1.963251E+05  8.763252E-13  4.046945E-26  3.327313E+06  2.597831E+07  1.694602E+08  5.865504E+07  2.192135E+07  2.154802E+09  9.301889E+07  3.337382E+11  1.125075E-06  5.348215E-05  9.685626E-15  6.946098E+12  1.020014E+09  7.959400E+01  1.359725E-04  7.045326E+00  9.102797E+08  3.316808E+05  6.649176E+07  1.471703E+03  1.883466E-03  3.987160E+03  3.595551E+07  1.120191E+03  5.324950E+04  1.866429E+12  5.255795E-32  3.473831E+17  2.349508E+13  1.355616E+02  5.570365E+08  8.016352E+08  1.485109E-23  3.500806E-28  1.261969E-24  1.361879E+00  1.350310E+09  1.309756E+08  6.431462E-02  2.773857E-07  1.976390E+07  5.744943E+04  5.070498E+02  5.133612E-09  1.947067E-02  1.351399E-10  3.077785E-06  7.883812E+00  3.373354E-04  2.037205E+04  1.220279E+09  2.106285E+07  6.078864E+04  4.680465E+07  1.727020E+00  5.377062E+07  8.249975E+03  6.580736E+01  1.036640E+05  1.895607E-01  1.887211E+05  6.013193E+05  1.344930E+09  3.413111E+08  1.979613E+08  5.382176E+06  2.140103E+11  2.548549E-20  3.281930E+06  7.320188E+07  2.807176E+05  8.918502E-10  1.200217E+06  6.361114E+04  3.783417E+09  1.292718E+04  2.022875E-01  5.279528E-24  1.642702E+03  1.238895E+01  2.064402E-06  7.165274E-13  6.963362E-03  5.288098E-19  3.223934E-46  4.320726E+09  1.920409E+08
  1.797606E+08  9.682246E+04  1.678143E+03  7.035297E+17  3.083393E+07  2.002044E+05  8.717196E-13  5.180086E-26  3.518677E+06  2.870639E+07  1.886149E+08  6.014249E+07  2.200965E+07  2.203119E+09  9.371714E+07  3.455220E+11  1.098963E-06  5.238728E-05  1.027596E-14  7.026821E+12  1.067540E+09  8.379102E+01  1.439375E-04  7.158348E+00  9.191225E+08  3.510339E+05  7.059857E+07  1.548082E+03  1.993761E-03  4.034871E+03  3.763453E+07  1.163957E+03  5.509150E+04  1.883391E+12  5.556662E-32  3.515527E+17  2.377720E+13  1.473825E+02  5.736592E+08  8.705823E+08  1.955855E-23  4.738786E-28  1.672548E-24  1.459731E+00  1.398056E+09  1.326523E+08  7.065680E-02  3.066659E-07  2.054250E+07  5.951625E+04  5.015691E+02  4.854805E-09  2.252864E-02  1.635771E-10  3.641052E-06  9.472220E+00  3.652110E-04  2.502969E+04  1.381740E+09  2.329165E+07  7.140298E+04  5.365273E+07  2.277732E+00  6.296709E+07  8.930272E+03  7.042445E+01  1.056558E+05  1.981745E-01  1.877526E+05  5.863712E+05  1.322923E+09  3.346788E+08  2.217336E+08  5.789317E+06  2.165137E+11  3.203391E-20  3.356982E+06  7.267241E+07  2.684900E+05  7.953471E-10  1.302110E+06  6.596314E+04  3.921349E+09  1.317367E+04  2.002255E-01  5.093825E-24  1.719864E+03  1.243923E+01  2.043399E-06  6.928241E-13  7.324483E-03  6.405232E-19  4.801413E-46  4.349038E+09  1.887886E+08
  1.805595E+08  9.966134E+04  1.686574E+03  7.205288E+17  3.367445E+07  2.087435E+05  8.619744E-13  8.449924E-26  3.911179E+06  3.477943E+07  2.316549E+08  6.322147E+07  2.220940E+07  2.302894E+09  9.522474E+07  3.708497E+11  1.051159E-06  5.039352E-05  1.161845E-14  7.203958E+12  1.168599E+09  9.287763E+01  1.613202E-04  7.389957E+00  9.414348E+08  3.935928E+05  7.952608E+07  1.713368E+03  2.234589E-03  4.132751E+03  4.131057E+07  1.261486E+03  5.914204E+04  1.903574E+12  6.295384E-32  3.600423E+17  2.435166E+13  1.742765E+02  6.103035E+08  1.020019E+09  3.376095E-23  8.643899E-28  2.927746E-24  1.675785E+00  1.521913E+09  1.383416E+08  8.639733E-02  3.794585E-07  2.255656E+07  6.481817E+04  4.984186E+02  4.413168E-09  3.055022E-02  2.393853E-10  5.036617E-06  1.353814E+01  4.267578E-04  3.867122E+04  1.817265E+09  2.925424E+07  1.009921E+05  7.236938E+07  4.159237E+00  8.845349E+07  1.061131E+04  8.054943E+01  1.097118E+05  2.165860E-01  1.859817E+05  5.577280E+05  1.280639E+09  3.219595E+08  2.851629E+08  6.871216E+06  2.216080E+11  5.043922E-20  3.511582E+06  7.185446E+07  2.465594E+05  6.377033E-10  1.519957E+06  7.040183E+04  4.186019E+09  1.359963E+04  1.951053E-01  4.692008E-24  1.867083E+03  1.242867E+01  1.984820E-06  6.424672E-13  8.098787E-03  9.370711E-19  1.058760E-45  4.405429E+09  1.826356E+08
  1.817593E+08  1.040815E+05  1.699234E+03  7.468300E+17  3.837541E+07  2.224950E+05  8.456815E-13  1.742144E-25  4.508857E+06  4.542776E+07  3.081398E+08  6.811665E+07  2.257312E+07  2.460922E+09  9.779796E+07  4.127082E+11  9.897554E-07  4.786511E-05  1.410169E-14  7.491975E+12  1.336512E+09  1.084799E+02  1.915629E-04  7.752097E+00  9.845246E+08  4.673445E+05  9.491178E+07  1.997002E+03  2.653991E-03  4.286105E+03  4.762848E+07  1.429848E+03  6.612704E+04  1.917926E+12  7.688822E-32  3.731764E+17  2.524047E+13  2.244804E+02  6.714426E+08  1.267162E+09  7.571724E-23  2.108049E-27  6.730624E-24  2.057957E+00  1.693899E+09  1.448197E+08  1.137824E-01  5.076719E-07  2.541603E+07  7.204327E+04  4.836928E+02  3.754590E-09  4.698374E-02  4.217583E-10  8.065769E-06  2.253832E+01  5.347843E-04  7.778110E+04  2.886457E+09  4.351002E+07  1.786394E+05  1.192585E+08  1.131186E+01  1.545463E+08  1.342152E+04  9.824676E+01  1.159928E+05  2.475472E-01  1.837765E+05  5.176933E+05  1.221206E+09  3.041345E+08  4.371085E+08  9.352926E+06  2.294804E+11  9.889843E-20  3.755380E+06  7.119270E+07  2.189878E+05  4.668029E-10  1.874850E+06  7.605651E+04  4.540341E+09  1.403928E+04  1.849331E-01  4.030350E-24  2.088154E+03  1.229361E+01  1.883207E-06  5.692044E-13  9.403390E-03  1.647630E-18  3.421745E-45  4.490055E+09  1.742721E+08
  1.841587E+08  1.135185E+05  1.724554E+03  8.023478E+17  4.902167E+07  2.482477E+05  8.083995E-13  7.124579E-25  5.690226E+06  7.248270E+07  5.060644E+08  7.896205E+07  2.352789E+07  2.808850E+09  1.040914E+08  5.067418E+11  8.972112E-07  4.418495E-05  2.118958E-14  8.064427E+12  1.738550E+09  1.482724E+02  2.705920E-04  8.530850E+00  1.087804E+09  6.513910E+05  1.342668E+08  2.719859E+03  3.752284E-03  4.617269E+03  6.310369E+07  1.823956E+03  8.315709E+04  1.977246E+12  1.096177E-31  4.008961E+17  2.711659E+13  3.740210E+02  8.017669E+08  1.810409E+09  3.652554E-22  1.205873E-26  3.453360E-23  3.083690E+00  1.938045E+09  1.481170E+08  1.784481E-01  8.161287E-07  2.941371E+07  8.158836E+04  4.201678E+02  2.522121E-09  1.003469E-01  1.270117E-09  2.066604E-05  5.732234E+01  8.169605E-04  3.329791E+05  7.859053E+09  1.050860E+08  5.999182E+05  3.444351E+08  9.543273E+01  5.029858E+08  1.958712E+04  1.446430E+02  1.293086E+05  3.236313E-01  1.809074E+05  4.470783E+05  1.114670E+09  2.723742E+08  1.100656E+09  1.867303E+07  2.458995E+11  3.689485E-19  4.284857E+06  7.110411E+07  1.766434E+05  2.624659E-10  2.654345E+06  8.309878E+04  5.106694E+09  1.433748E+04  1.598561E-01  2.759170E-24  2.653058E+03  1.228562E+01  1.735215E-06  4.587884E-13  1.260863E-02  4.970019E-18  3.397771E-44  4.660768E+09  1.602799E+08
